language family;word;etymology
Proto-Turkic:;*bạl-;"[(u'Karakhanid:', [u'bal\u010d\u0268q (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u',', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">IM</a>, u'), bal(\u0268)q (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Turkish:', u'bal\u010d\u0268k'), (u'Tatar:', u'bal\u010d\u0268q'), (u'Middle Turkic:', [u'bal\u010d\u0268q (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=218"" target=""_blank"">Pav. C.</a>, u'), pal\u010d\u0268q (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u')']), (u'Uzbek:', u'bal\u010diq'), (u'Uighur:', u'bal\u010duq'), (u'Azerbaidzhan:', u'pal\u010d\u0268G'), (u'Turkmen:', u'pal\u010d\u0268q'), (u'Khakassian:', u'pal\u010dax (Sag.)'), (u'Oyrat:', u'bal-qa\u0161'), (u'Halaj:', u'pal\u010doq ( < Az.)'), (u'Chuvash:', u'p\u0268l\u01ef\u044ak'), (u'Yakut:', [u""b\u0268l\u0268\u0304k 'sand, silt, brought by water' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=246"" target=""_blank"">\u041f\u0435\u043a.</a>, u')']), (u'Tuva:', u'bal\u0263a\u0161, mal\u0263a\u0161'), (u'Tofalar:', u""ba'lxa\u0161""), (u'Kazakh:', u'bal\u0161\u0268q, balqa\u0161'), (u'Noghai:', u'bal\u0161\u0268q'), (u'Bashkir:', u'bals\u0268q'), (u'Karaim:', u'bal\u010d\u0268q'), (u'Salar:', [u'pal\u010d\u0268x (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=231"" target=""_blank"">\u0421\u0421\u042f</a>, u' 435 \u0438 \u0434\u0440.)']), (u'Kumyk:', u'bal\u010d\u0268q')]"
Proto-Turkic:;*bạl;"[(u'Karakhanid:', [u'bal (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u' Suvar, Kypchak, Oghuz)']), (u'Turkish:', u'bal'), (u'Tatar:', u'bal'), (u'Middle Turkic:', [u'bal (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u')']), (u'Uzbek:', u'b\u0254l'), (u'Uighur:', u'bal'), (u'Azerbaidzhan:', u'bal'), (u'Turkmen:', u'bal'), (u'Khakassian:', u'pal'), (u'Shor:', u'pal'), (u'Chuvash:', u'p\u0268l'), (u'Kirghiz:', u'bal'), (u'Kazakh:', u'bal'), (u'Noghai:', u'bal'), (u'Bashkir:', u'bal'), (u'Balkar:', u'bal'), (u'Gagauz:', u'bal'), (u'Karaim:', u'bal'), (u'Karakalpak:', [u'bal, ', <i>pal</i>]), (u'Salar:', u'pal'), (u'Kumyk:', u'bal')]"
Proto-Turkic:;*bAla- (?);"[(u'Kirghiz:', u""balat\u0268 'young fir tree'""), (u'Bashkir:', u'bala\u0161t\u0268 (VEWT)'), (u'Balkar:', u'balas (VEWT)')]"
Proto-Turkic:;*bAlak;"[(u'Turkish:', u'balaq 2 (dial.)'), (u'Tatar:', u'balaq 1, 2'), (u'Middle Turkic:', [u'balaq 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=218"" target=""_blank"">Pav. C.</a>, u')']), (u'Azerbaidzhan:', u'balaG 2'), (u'Turkmen:', u'balaq 2'), (u'Kazakh:', u""balaq 2; 'bird's foot'""), (u'Noghai:', u'balaq 2'), (u'Bashkir:', u'balaq 2'), (u'Balkar:', u'balaq 2, 3'), (u'Karaim:', u'balaq 2'), (u'Karakalpak:', u'balaq 2'), (u'Kumyk:', u'balaq 2')]"
Proto-Turkic:;*bAlbal;[(u'Old Turkic:', u'balbal (Orkh., Yen.)')]
Proto-Turkic:;*baĺč;"[(u'Old Turkic:', u'ba\u0161 (Orkh., OUygh.)'), (u'Karakhanid:', [u'ba\u0161 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">KB</a>, u')']), (u'Turkish:', u'ba\u0161'), (u'Tatar:', u'ba\u0161'), (u'Middle Turkic:', [u'ba\u0161 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=183"" target=""_blank"">Abush.</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u')']), (u'Uzbek:', u'b\u0254\u0161'), (u'Uighur:', u'ba\u0161'), (u'Sary-Yughur:', u'ba\u0161'), (u'Azerbaidzhan:', u'ba\u0161'), (u'Turkmen:', u'ba\u0161'), (u'Khakassian:', u'pas'), (u'Shor:', u'pa\u0161'), (u'Oyrat:', u'ba\u0161'), (u'Halaj:', u'ba\u0161'), (u'Chuvash:', u'pos\u0301'), (u'Yakut:', u""bas; battaq 'hair of head'""), (u'Dolgan:', u""bas; battak 'head of reindeer; reindeer skin'""), (u'Tuva:', u""ba'\u0161""), (u'Tofalar:', u""ba'\u0161""), (u'Kirghiz:', u'ba\u0161'), (u'Kazakh:', u'ba\u0161'), (u'Noghai:', u'bas'), (u'Bashkir:', u'ba\u0161'), (u'Balkar:', u'ba\u0161'), (u'Gagauz:', u'ba\u0161'), (u'Karaim:', u'ba\u0161'), (u'Karakalpak:', u'bas'), (u'Salar:', u'ba\u0161'), (u'Kumyk:', u'ba\u0161')]"
Proto-Turkic:;*bAldak;"[(u'Turkish:', u'baldak 1'), (u'Tatar:', u'baldaq 1'), (u'Middle Turkic:', [u'baldaq 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=218"" target=""_blank"">Pav. C.</a>, u')']), (u'Uzbek:', u'b\u0254ld\u0254q 1'), (u'Uighur:', u'baldaq 1'), (u'Turkmen:', u'baldaq 2'), (u'Kirghiz:', u'baldaq 1'), (u'Kazakh:', u'baldaq 1'), (u'Noghai:', u'baldaq 1'), (u'Bashkir:', u'baldaq 1'), (u'Karakalpak:', u'baldaq 1')]"
Proto-Turkic:;*baldɨr;"[(u'Karakhanid:', [u'bald\u0268r (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Uighur:', u""baldi(r) (dial.: \u0423\u0414\u0421 23) 'last year'"")]"
Proto-Turkic:;*bạlgɨn;"[(u'Karakhanid:', [u'bul\u0263una, (dial.) mal\u0263una (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u') 1']), (u'Tatar:', u'balan 2'), (u'Uzbek:', u""balxi 'white mulberry'""), (u'Uighur:', u'balan 2 (\u0420\u0423\u0421 1956)'), (u'Azerbaidzhan:', [u'palan 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=215"" target=""_blank"">R</a>, u')']), (u'Turkmen:', u""balx\u0268 'a k. of white mulberry'""), (u'Shor:', [u'palan 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=215"" target=""_blank"">R</a>, u')']), (u'Oyrat:', u'balan 2'), (u'Chuvash:', u'(palan < Tat.), (*polan > Mari polan 2)'), (u'Yakut:', u""b\u0268lax 'white willow; willow branches as fodder'""), (u'Kirghiz:', u""bal\u0263\u0268n 1 'a k. of bush similar to \u017e\u0268l\u0263\u0268n'""), (u'Bashkir:', u'balan 2'), (u'Balkar:', u'balan 2 (Karach.)')]"
Proto-Turkic:;*bAlɨg;"[(u'Old Turkic:', u'bal\u0268\u0263 (OUygh.)'), (u'Karakhanid:', [u'bal\u0268\u0263 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">KB</a>, u')']), (u'Khakassian:', u'pal\u0268\u0263'), (u'Shor:', u'pal\u0268\u0263'), (u'Oyrat:', u'balu'), (u'Tuva:', u'bal\u0268\u0263'), (u'Tofalar:', u'bal\u0268\u0263')]"
Proto-Turkic:;*bAlk-;"[(u'Turkish:', [<i>balk-</i>, u' (dial.)']), (u'Tatar:', u'balq\u0268-'), (u'Middle Turkic:', [u'(MKypch., ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=154"" target=""_blank"">Xwar.</a>, u') balq\u0268-(', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=165"" target=""_blank"">CCum</a>, u'., ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=230"" target=""_blank"">AH</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=252"" target=""_blank"">Qutb</a>, u')']), (u'Turkmen:', u'balq\u0268lda-'), (u'Oyrat:', u""malq\u0268l, mal\u0281\u0268l 'bright, shining'""), (u'Kazakh:', u'balq\u0268-'), (u'Bashkir:', u'balq\u0268-'), (u'Karaim:', u'balq\u0268-'), (u'Karakalpak:', u'balq\u0268-'), (u'Kumyk:', u'balq\u0268-')]"
Proto-Turkic:;*bAlka;[(u'Tatar:', u'bal\u0263a (Sib.)'), (u'Uzbek:', u'bal\u0263a (Chag.)'), (u'Kirghiz:', u'bal\u0263a')]
Proto-Turkic:;*bAĺ-mak;"[(u'Karakhanid:', [u'ba\u0161maq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u' Oghuz), ba\u0161aq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u' Chigil), ba\u0161maq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">IM</a>, u')']), (u'Turkish:', u'ba\u0161mak, pa\u0161mak'), (u'Tatar:', u'ba\u0161maq'), (u'Middle Turkic:', [u'ba\u0161maq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u')']), (u'Uzbek:', u""dial. (Khorazm) ba\u0161-l\u0268q 'heel-piece of a boot'""), (u'Azerbaidzhan:', u'ba\u0161maG'), (u'Turkmen:', u'ba\u0161maq, pa\u0161maq (""heel of a camel; boot"")'), (u'Kirghiz:', u""ba\u0161maq-ta- 'to sole (a boot)'""), (u'Noghai:', u'ba\u0161maq'), (u'Bashkir:', u'ba\u0161maq'), (u'Balkar:', u'ba\u0161maq'), (u'Karakalpak:', u'ba\u0161maq'), (u'Kumyk:', u'ba\u0161maq')]"
Proto-Turkic:;*baĺtar;"[(u'Karakhanid:', [u'ba\u0161tar (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')'])]"
Proto-Turkic:;*baltu;"[(u'Old Turkic:', u'baltu (OUygh.)'), (u'Karakhanid:', [u'baldu (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">KB</a>, u')']), (u'Turkish:', u'balta'), (u'Tatar:', u'balta'), (u'Middle Turkic:', [u'baltu (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=183"" target=""_blank"">Abush.</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u')']), (u'Uzbek:', u'b\u0254lta'), (u'Azerbaidzhan:', u'balta'), (u'Turkmen:', u'palta'), (u'Khakassian:', u'palt\u0268; malta (Sag.)'), (u'Shor:', u'malta'), (u'Oyrat:', u'malta'), (u'Yakut:', u""balta, balt\u0268sax 'arrow with blunt end'""), (u'Tuva:', u""ba'ld\u0268 (\u0411\u0438\u0447\u0435\u043b\u0434\u0435\u0439 112)""), (u'Kirghiz:', u'balta'), (u'Kazakh:', u'balta'), (u'Noghai:', u'balta'), (u'Bashkir:', u'balta'), (u'Balkar:', u'balta'), (u'Karaim:', u'balta'), (u'Karakalpak:', u'balta'), (u'Kumyk:', u'balta')]"
Proto-Turkic:;*bań;"[(u'Tatar:', u'maj'), (u'Middle Turkic:', [u'maj (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=218"" target=""_blank"">Pav. C.</a>, u')']), (u'Uzbek:', u'm\u0254j'), (u'Uighur:', u'maj'), (u'Turkmen:', u'maj'), (u'Khakassian:', u""sar-maj 'butter' (Sag.)""), (u'Oyrat:', u'maj'), (u'Yakut:', [u'as-maj\u0303ax (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=246"" target=""_blank"">\u041f\u0435\u043a.</a>, u')']), (u'Kirghiz:', u'maj'), (u'Kazakh:', u'maj'), (u'Noghai:', u'maj'), (u'Bashkir:', u'maj'), (u'Karaim:', u'maj'), (u'Karakalpak:', u'maj'), (u'Kumyk:', u'maj')]"
Proto-Turkic:;*bań-;"[(u'Karakhanid:', [u'maj-\u0263uq 3 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Middle Turkic:', [u'majruq 3, 4 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=183"" target=""_blank"">Abush.</a>, u', Pav. C.)']), (u'Uzbek:', u'majriq 3, dial. bajmaq 3 (R)'), (u'Uighur:', u'majmaq 3'), (u'Turkmen:', u""maj\u0268r- 5, majr\u0268q 'overstrained', maj-t\u0268q 3, majm\u0268q 4""), (u'Shor:', u'majr\u0268q 3, majr\u0268l- 6'), (u'Oyrat:', u'majr\u0268q 4, 3'), (u'Yakut:', [u'baj\u0101t\u0268\u014b- 2, baj\u0101tta\u014bn\u0101- 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=246"" target=""_blank"">\u041f\u0435\u043a.</a>, u"" - without nasalization), dial. maj\u0263ax 'convolution'""]), (u'Tuva:', u'maj\u0268\u0161-qaq 4, maj\u0268r\u0268q, maj-ta-q 3'), (u'Kirghiz:', u'majr\u0268j-, maj\u0268\u0161- 6, maj-tar- 5, majr\u0268q 3, majmaq 3'), (u'Kazakh:', u'maj\u0268s- 6, maj\u0268r- 5, majr\u0268q 3, majmaq 3'), (u'Noghai:', u'maj\u0268s- 6, maj\u0268r- 5'), (u'Karaim:', u'maj\u0268\u0161- 6'), (u'Karakalpak:', u'maj\u0268s- 6, majmaq 3'), (u'Kumyk:', u""maj\u0268r- 'to wrench', maj\u0161aj- 'to mis-step', majmaq 3"")]"
Proto-Turkic:;*bĀń-;"[(u'Turkish:', [u""maja 'fleshy part of the palm' (Vidin, "", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=351"" target=""_blank"">Ne\u0301meth 1965</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=350"" target=""_blank"">SDD</a>, u')']), (u'Tatar:', [u""majmaq 'stable, steadfast' (of an animal's paw, hoof), dial. pajpaq ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=212"" target=""_blank"">\u041a\u0421\u0422\u0422</a>, u') 2']), (u'Uzbek:', [u""pajp\u0254q 2, 'camel's foot', dial. m\u044aj\u01ddl\u01ddk 'mitten' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=352"" target=""_blank"">\u0424\u0430\u0440\u043c\u043e\u043d\u043e\u0432</a>, u' 19)']), (u'Azerbaidzhan:', u""dial. maja '\u043f\u043e\u0434\u043e\u0448\u0432\u0430 \u043a\u043e\u043f\u044b\u0442\u0430' (Nakhich.)""), (u'Turkmen:', [u""dial. m\u0101ja (Tek.) 'aja' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=353"" target=""_blank"">\u0422\u0414\u0413\u0414\u0421</a>, u' 124), pajpaq (144) 2']), (u'Khakassian:', u'majmax 2'), (u'Tuva:', u'maj\u0268q 1'), (u'Kirghiz:', u""bajmaq 'lower part of shank', bajpaq 2, majp\u0268q 'flat' (of a horse's hoof, bear's paw)""), (u'Kazakh:', u'bajpaq 2'), (u'Karakalpak:', u'bajpaq 2')]"
Proto-Turkic:;*bańak-;"[(u'Yakut:', [u'maj\u0303a\u0263as (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=246"" target=""_blank"">\u041f\u0435\u043a.</a>, u')'])]"
Proto-Turkic:;*bAńak;"[(u'Old Turkic:', u'majaq (OUygh.)'), (u'Karakhanid:', [u'majaq, bajnaq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u', Oghuz XI c.)']), (u'Uighur:', u'majaq'), (u'Tuva:', u'm\u0268jaq'), (u'Tofalar:', u'm\u0268j\u0303aq')]"
Proto-Turkic:;*bAńɨ-;[(u'Tatar:', u'bajbaq 2'), (u'Oyrat:', u'maj\u010d\u0268q 1'), (u'Chuvash:', u'molgas\u0301/\u010d'), (u'Bashkir:', u'bajbaq 2')]
Proto-Turkic:;*bAńɨ-;"[(u'Karakhanid:', [u'maj\u0268\u0161- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Turkish:', u'baj\u0268-l-'), (u'Azerbaidzhan:', u'baj\u0268l-'), (u'Khakassian:', u'maj\u0268l-'), (u'Tuva:', u'bajla-'), (u'Kirghiz:', u'baj\u0268-'), (u'Gagauz:', u'baj\u0268l-'), (u'Karaim:', u'baj\u0268l-')]"
Proto-Turkic:;*bạnɨ- ~ *bonɨ-;[(u'Chuvash:', u'm\u044a\u02b7n\u044a\u02b7')]
Proto-Turkic:;*bAńɨl;"[(u'Karakhanid:', [u""maj\u0268l, maj\u0268l- 'to become overripe' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')'])]"
Proto-Turkic:;*bAnu;[(u'Old Turkic:', u'manu (OUygh.)'), (u'Tatar:', u'manul'), (u'Tuva:', u'man\u0268')]
Proto-Turkic:;*jarɨ;"[(u'Tatar:', u'jar\u0268 2'), (u'Middle Turkic:', [u'jar\u0268 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=230"" target=""_blank"">AH</a>, u') 1']), (u'Turkmen:', u'jar\u0268 1'), (u'Shor:', u'\u010dar\u0268\u0263 1'), (u'Oyrat:', u'jar\u016b 1'), (u'Yakut:', u'sar\u0268\u0304 1, 2'), (u'Dolgan:', u'har\u0268\u0304 2'), (u'Bashkir:', u'jar\u0268 2'), (u'Kumyk:', u'jari 2')]"
Proto-Turkic:;*jạr-ɨn;"[(u'Old Turkic:', u'jar\u0268n 1 (Orkh.)'), (u'Karakhanid:', [u'jar\u0268n 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Turkish:', u'jar\u0268n 2'), (u'Middle Turkic:', [u'jar\u0268n 1, 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=163"" target=""_blank"">Ettuhf.</a>, u')']), (u'Uzbek:', u'jar\u0268n 3 (dial.)'), (u'Sary-Yughur:', u'jar\u0268n 3'), (u'Chuvash:', u'\u0268ran 2'), (u'Yakut:', u'sars\u0268n 1'), (u'Dolgan:', u'hars\u0268n 1'), (u'Bashkir:', u'jar\u0268n 3 (dial.)'), (u'Gagauz:', u'j\u0101r\u0268n 1, 2'), (u'Karakalpak:', u'\u017ear\u0268n 3')]"
Proto-Turkic:;*jarɨn;"[(u'Old Turkic:', u'jar\u0268n (OUygh.)'), (u'Karakhanid:', [u'jar\u0268n (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Sary-Yughur:', u'jar\u0268n'), (u'Khakassian:', u'\u010dar\u0268n'), (u'Shor:', u'\u010dar\u0268n'), (u'Oyrat:', u'jar\u0268n, d\u0301ar\u0268n'), (u'Chuvash:', u's\u0301or\u044am'), (u'Yakut:', u'sar\u0268n'), (u'Dolgan:', u'sar\u0268n, sann\u0268'), (u'Tuva:', u'\u010dar\u0268n')]"
Proto-Turkic:;*jạŕ-, *jạŕɨ;"[(u'Old Turkic:', u'jaz- 3 (OUygh.) jaz\u0268 1,2 (Orkh., OUygh.)'), (u'Karakhanid:', [u'jaz- 3 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">KB</a>, u'), jaz\u0268 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Turkish:', u'jaz\u0268 2'), (u'Tatar:', u'jaz- 3'), (u'Middle Turkic:', [u'jaz- 3 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=218"" target=""_blank"">Pav. C.</a>, u'), jaz\u0268 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=163"" target=""_blank"">Ettuhf.</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=230"" target=""_blank"">AH</a>, u')']), (u'Uzbek:', u'j\u0254z- 3'), (u'Uighur:', u'jaz- 3, jazi, jezi 2 (dial.)'), (u'Sary-Yughur:', u'jaz- 3'), (u'Azerbaidzhan:', u'jaz\u0268 2 (dial.)'), (u'Turkmen:', u'jaz- 3, jaz\u0268 2'), (u'Khakassian:', u'\u010daz\u0268 2'), (u'Oyrat:', u'jas-, d\u0301as- 3, jaz\u0268, d\u0301az\u0268 1, 2'), (u'Yakut:', u's\u0268h\u0268\u0304 2'), (u'Tuva:', u'\u010das- 3'), (u'Kirghiz:', u'\u01efaz- 3, \u01efaz\u0268 1, 2'), (u'Kazakh:', u'\u017eaz- 3, \u017eaz\u0268 2 (dial.)'), (u'Noghai:', u'jaz- 3, jaz\u0268 2 (dial.)'), (u'Bashkir:', u'ja\u03b4- 3'), (u'Gagauz:', u'jaz- 3'), (u'Karakalpak:', u'\u017eaz- 3'), (u'Kumyk:', u'jaz- 3')]"
Proto-Turkic:;*jarkak;"[(u'Tatar:', u'jar\u0263aq'), (u'Middle Turkic:', [u'jar\u0263aq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=218"" target=""_blank"">Pav. C.</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=183"" target=""_blank"">Abush.</a>, u')']), (u'Uzbek:', u'\u01ef\u0254r\u0263aq (dial.)'), (u'Uighur:', u'ja(r)\u0263aq'), (u'Turkmen:', u'jar\u0263aq'), (u'Oyrat:', u'jar\u0263aq, d\u0301ar\u0263aq'), (u'Chuvash:', u""s\u0301or\u0263ax 'film, membrane'""), (u'Tuva:', u""\u010dar\u0263a\u0161 'hairless (skin); placenta'""), (u'Kirghiz:', u'\u01efar\u0263aq'), (u'Kazakh:', u'\u017ear\u0263aq'), (u'Noghai:', u'jar\u0263aq'), (u'Bashkir:', u'jar\u0263aq'), (u'Karakalpak:', u'\u017ear\u0263aq'), (u'Kumyk:', u'jar\u0263aq (dial.)')]"
Proto-Turkic:;*jAr-man-;"[(u'Old Turkic:', u'jarma-, jarman- (OUygh.)'), (u'Karakhanid:', [u'jarman- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Tatar:', u""jarpa- 'to put on airs'""), (u'Middle Turkic:', [u'jarman- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u')']), (u'Turkmen:', u'jarma\u0161-'), (u'Khakassian:', u'\u010darban-'), (u'Shor:', u'\u010darban-'), (u'Oyrat:', [u'jarman- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=237"" target=""_blank"">\u0412\u0435\u0440\u0431.</a>, u')']), (u'Halaj:', u""jarmalaq 'seesaw for children'""), (u'Kirghiz:', u'jarma\u0161-'), (u'Kazakh:', u""\u017earmas- 'to cling to'""), (u'Karakalpak:', u""\u017earmas- 'to cling to'"")]"
